EmployeeID,EmployeeName,Gender,DepartmentID,Department,JobRole,Location,EmploymentType,HireDate,Salary,EmploymentStatus,ExitDate,ExitMode
325,Jason Lynn,Male,1,Sales,Account Manager,Lagos,Full-Time ,2023-10-23,371000.0,Active,,
658,Charles Keller,Male,1,Sales,Sales Executive,LAGOS,Full-Time,2024-01-09,561100.0,Active,,
744,Erin Cook,Female,1,Sales,Sales Manager,Lagos,FULL-TIME,2025-05-18,309500.0,Active,,
834,Becky Mathews,Female,3,Customer Service,Customer Support Lead,Ibadan,Full-Time,2025-03-02,303700.0,Active,,
854,Tracey Edwards,Female,3,Customer Service,Customer Support Lead,Abuja,Full-Time,2023-05-14,275700.0,Active,,
851,Christian Jenkins,Male,6,Marketing,Digital Marketing Officer,Kano ,Part-Time,2022-01-10,204100.0,Active,,
899,Elizabeth Dean,Female,2,Operations,Warehouse Supervisor,Lagos,Full-Time,2022-07-03,154800.0,Active,,
576,Joseph Edwards,Male,5,FINANCE,Accountant,Abuja,Full-Time,2023-10-08,,Active,,
80,Jason Silva,Male,1,Sales,Account Manager,Lagos ,Full-Time,2024-05-30,865300.0,Active,,
813,Christine Brown,Female,8,,Procurement Officer,Port Harcourt,Full-Time,19/11/2024,296300.0,Active,,
688,Katherine Jackson,Female,2, Operations,Warehouse Supervisor,Lagos,Full-Time,2024-09-04,153600.0,Active,,
907,Katherine Brown,Female,2,Operations,Operations Manager,Abuja,Full-Time,2022-10-07,235600.0, Active,,
995,Isaac Patterson,Male,2,Operations,Logistics Coordinator,Lagos,Full-Time,2024-12-27,163000.0,Active,,
230,Terry Serrano,Male,2,Operations,Logistics Coordinator, Lagos,Full-Time,2023-07-14,207300.0,Active,,
724,Wendy Henry,Female,2, Operations,Warehouse Supervisor,Lagos,full-time,2024-10-03,142300.0,Active,,
781,Kevin Price,Male,8,Procurement,Procurement Manager,Port Harcourt,Full-Time,2023-03-27,591500.0,Exited,06-29-2024,Resignation
101,Bethany Parker,Female,2,Operations,Operations Manager, Kano,Full-Time,25-Feb-2022,606200.0,Active,,
291,Mark Coleman,Male,3,Customer Service,Customer Support Lead,LAGOS,Part-Time,2025-07-25,478700.0,Active,,
445,Brenda Wright,Female,7,Human Resources,HR Manager,abuja,Part-Time,2022-06-02,532000.0,Active,,
950,Thomas Brown,Male,2,Operations,Warehouse Supervisor,Port Harcourt,Full-Time,2025-01-31,305900.0,Active,,
54,Mark Perez,Male,4, IT,IT Support Officer,Lagos,Full-Time,2022-11-20,651600.0,Active,,
392,Robert Montgomery,Male,6,Marketing,Brand Manager,Lagos, Part-Time,2025-12-12,689400.0,Active,,
966,Travis Conner,Male,5,Finance,Payroll Officer,Abuja ,Full-Time,03-18-2024,527700.0,Exited,2025-04-26,
763,Amanda Terrell,Female,1,Sales,Sales Executive,Lagos,Full-Time,2023-10-13,344000.0,Active,,
667,Ms. Brandi Sanchez,Female,5,Finance,Finance Manager,ABUJA,Full-Time,2024-02-11,603400.0,Active,,
252,Cynthia Moore,Female,9, Legal,Legal Counsel,Kano,full-time,2025-08-09,408100.0,Active,,
500,Noah Porter,Male,4,IT,Network Engineer,LAGOS, Full-Time,2025-11-21,473600.0,Active,,
476,Jimmy Carter,Male,2,Operations,Warehouse Supervisor,Ibadan,Full-Time,07/04/2025,303500.0,Active,,
671,Shane Lopez,Male,5,finance,Payroll Officer,Abuja,Full-Time ,2023-07-21,682700.0,Active,,
272,Jesus Bowen,Male,4,,Network Engineer,Lagos,full-time,2024-01-17,480500.0,Active,,
45,Angelica Tucker,Female,2,Operations,Operations Manager,Lagos ,Full-Time,2023-03-22,545900.0,active,,
114,Erin Lin,Female,4,IT,Software Developer, Lagos,Contract,2023-11-30,470300.0,Exited,2025-04-03,Retirement
25,Matthew Foster,Male,1,,Sales Manager,LAGOS,Part-Time,27-Nov-2022,646300.0,Active,,
212,John Salas,Male,2,OPERATIONS,Operations Manager,Lagos,full-time,2022-09-17,710700.0,Active,,
621,Colleen Anderson,Female,1,Sales,Sales Executive,Lagos,Full-Time,2025-03-29,317300.0,Active,,
170,Sandra King,Female,3,Customer Service,Customer Service Rep,Ibadan,Full-Time,2022-07-24,386700.0,Active,,
592,Kiara Little,Female,3,CUSTOMER SERVICE,Customer Service Rep,Abuja, Full-Time,2025-06-22,273900.0,Active,,
991,Daniel Lee,Male,3,Customer Service,Customer Support Lead,Abuja,FULL-TIME,2022-11-09,254800.0,Active,,
597,Victor Morris,Male,2,Operations,Operations Officer,Lagos,full-time,2023-03-25,440600.0,Exited,2025-08-31,Termination
521,Carmen Morris,Female,7,Human Resources,HR Manager,Port Harcourt,full-time,2025-04-06,602800.0,Exited,2025-12-20,Resignation
33,Wesley Valencia,Male,8,Procurement,Procurement Officer,port harcourt,Full-Time,2025-07-16,281800.0,Exited,2025-09-22,Termination
612,Angie Caldwell,Female,1,Sales,Sales Manager,Lagos,Full-Time ,12-26-2022,444000.0,Active,,
110,Richard Rodriguez,Male,3,Customer Service,Customer Service Rep,Lagos,Part-Time ,2025-03-31,301000.0,Exited,2025-08-17,Resignation
137,David Alvarez,Male,1,Sales,Business Development Officer,Lagos,part-time,2024-06-25,503100.0,active,,
331,Maria Harper,Female,8,Procurement,Buyer,Port Harcourt,Full-Time,03-17-2025,453600.0,Active,,
223,Mary Moore,Female,10,Administration,Admin Officer,Port Harcourt,Full-Time,2022-06-24,326800.0,Exited,2023-03-08,Resignation
29,Zachary Hicks,Male,5,Finance,Accountant,Abuja,Full-Time,2025-01-30,499900.0,Exited,2025-12-26,Abscondment
288,David Smith,Male,4,IT,IT Support Officer,Lagos , Full-Time,2022-01-04,586400.0,Active,,
723,Raymond Johnson,Male,1,Sales,Sales Executive,Lagos,Full-Time,18-Nov-2022,290300.0,Active,,
56,Michael Lewis,Male,9,legal,Legal Officer,Abuja,Full-Time,2022-08-08,404600.0,Active,,
976,Christopher Mcclure Jr.,Male,1,Sales,Account Manager,Lagos, Full-Time,2025-11-21,850200.0,Active,,
885,Ian Porter,Male,2,Operations,Operations Manager,Lagos,full-time,2023-11-22,578600.0,Active,,
905,Mary Sweeney,Female,3,Customer Service,Customer Service Rep,ABUJA,Full-Time,2024-05-14,281400.0,Active,,
49,Joshua Blair,Male,6,Marketing,Brand Manager,Lagos,Full-Time,2025-09-08,668800.0,Active,,
979,David Rodriguez,Male,5,Finance,Financial Analyst,Abuja,Full-Time,2025-09-20,587000.0,Active,,
980,Jasmin Oconnor,Female,1,Sales,Sales Manager,Lagos,full-time,2023-02-16,824200.0,Active,,
643,Gregory White,Male,2,Operations,Operations Officer,Lagos,Part-Time,2024-03-24,370100.0,Active,,
546,Tracy Lewis,Female,3,Customer Service,Customer Support Lead,Abuja,Contract,2022-12-20,484500.0,Active,,
478,Jose Hays,Male,6,Marketing,Marketing Executive,LAGOS,Part-Time,2025-09-08,473200.0,Active,,
548,Matthew Ruiz,Male,4,it,Software Developer,Ibadan,Full-Time,2024-11-03,291500.0,Active,,
64,Donald Wright,Male,8,Procurement,Buyer,Port Harcourt,Full-Time,2022-07-30,133400.0,Active,,
414,Amy Garcia,Female,8,Procurement,Buyer,,Full-Time,2024-05-02,432400.0,Active,,
385,Aimee Burgess,Female,1, Sales,Account Manager,Port Harcourt,Full-Time,2025-04-07,870500.0,active,,
893,Nathan Nelson,Male,1,Sales,Business Development Officer,Lagos,Full-Time,2023-05-22,335900.0,Active,,
323,Jennifer Newton,Female,9,LEGAL,Legal Officer,Kano,Full-Time,03/08/2025,717200.0,Active,,
452,Cynthia Vang,Female,8,Procurement,Procurement Manager,port harcourt,Full-Time,2023-07-14,449100.0,Active,,
785,Dennis Huffman,Male,3,Customer Service,Customer Support Lead,Abuja,FULL-TIME,2023-12-06,236500.0,Exited,26/11/2025,
235,Andrew Reynolds,Male,3,Customer Service ,Customer Service Rep,Abuja ,Full-Time,2025-06-19,,Exited,2025-09-07,Resignation
657,Michael Flores,Male,8,procurement,Procurement Officer,port harcourt,Full-Time,2023-02-16,314200.0,Active,,
558,Gary Wells,Male,2,Operations ,Warehouse Supervisor,Lagos,Full-Time,2024-01-08,335200.0,Exited,2025-10-09,Resignation
463,Jose Allen,Male,1,Sales,Sales Manager,lagos,Full-Time,2024-05-12,909600.0,Active,,
425,Jenna Larson,Female,3,customer service,Call Center Agent,Ibadan ,Full-Time,2022-07-21,217600.0,Active,,
931,Steven Ramos,Male,6,,Brand Manager,,Part-Time,08-17-2024,382700.0,Active,,
304,Ann Phillips,Female,2,OPERATIONS,Logistics Coordinator, Lagos,Full-Time,22-May-2024,434800.0,Exited,18-Oct-2025,Resignation
888,Katie Williams,Female,2,Operations,Logistics Coordinator,Port Harcourt,Contract,2025-04-17,233800.0,Active,,
690,Thomas Weaver,Male,8,procurement,Procurement Officer,Port Harcourt,Full-Time ,2025-07-07,421700.0,Active,,
220,Jeremy Dalton,Male,2,Operations ,Warehouse Supervisor,Lagos,Full-Time,2023-04-13,203300.0,Active,,
874,Melissa Blair,Female,3,Customer Service,Customer Support Lead,PORT HARCOURT, Full-Time,2024-07-12,221300.0,Exited,2024-11-16,Resignation
297,Anthony Obrien,Male,5,Finance,Finance Manager,Kano,Part-Time,03-26-2024,416700.0,Active,,
22,Patty Perez,Female,6, Marketing,Brand Manager,Lagos,Full-Time,25/08/2023,213500.0,Active,,
761,Mark Miller,Male,5,Finance,Finance Manager,Abuja,Full-Time,2022-11-14,639500.0,Exited,2024-11-03,Resignation
421,Michael Mitchell,Male,10,ADMINISTRATION,Office Manager,Port Harcourt,Contract,2023-11-13,394900.0,Active,,
326,Jacob Ramos,Male,1,Sales,Account Manager, Kano,Full-Time,2023-08-05,697400.0,Active,,
200,Anna Walker,Female,8,Procurement,Procurement Manager,Port Harcourt,Full-Time,2023-04-26,457600.0,Active,,
451,Alexander Brown,Male,1,Sales,Sales Executive,Lagos,Contract,2025-06-11,469600.0,Active,,
138,Angel Perry,Female,1,Sales,Account Manager,Lagos ,Full-Time,04-May-2022,900600.0,Active,,
537,Scott Hester,Male,4,IT,Network Engineer,Lagos,Contract,2023-03-13,502700.0,Active,,
697,Aaron Arnold,Male,7,Human Resources,HR Manager,ABUJA, Full-Time,2022-03-18,718800.0,ACTIVE,,
718,James Mosley,Male,10,Administration,Office Manager,Lagos ,FULL-TIME,2024-04-22,431500.0,Active,,
647,Samantha Wright,Female,3,Customer Service ,Customer Support Lead,Abuja,full-time,2025-09-03,538000.0,Active,,
629,Erin Meyer,Female,1,sales,Sales Manager,Lagos,Full-Time,2022-01-08,669900.0,Active,,
213,John Alexander,Male,1,Sales,Sales Executive,Lagos, Full-Time,2024-01-12,355200.0,Active,,
965,Elizabeth Taylor,Female,1,Sales,Business Development Officer,lagos,Contract ,2025-03-24,275400.0,Active,,
938,David Phillips,Male,1, Sales,Sales Executive,LAGOS,Full-Time,2022-05-17,0.0,exited,2023-04-07,Resignation
925,Jodi Adkins,Female,10,Administration,Admin Officer,Port Harcourt,Full-Time,2023-11-25,174300.0,Active,,
506,Ryan Flores,Male,1,Sales,Business Development Officer,Lagos,Full-Time,2024-10-11,263300.0,Active,,
819,Cameron Cline,Male,1,Sales,Sales Executive,Lagos, Full-Time,2023-01-04,177200.0,Active,,
232,Laura Roberts,Female,2,Operations,Operations Officer,lagos, Part-Time,2025-07-20,300900.0,Active,,
406,Jessica Turner,Female,4,IT,IT Support Officer,LAGOS,Full-Time,2022-08-20,445400.0,Exited,2025-02-23,Resignation
730,Aaron Parker,Male,8,Procurement,Buyer,Port Harcourt,Full-Time,2023-11-30,389800.0,Active,,
569,Manuel Randall,Male,10,administration,Executive Assistant,Abuja, Full-Time,2022-11-05,198900.0,Exited,22/04/2025,Resignation
318,Rodney Blankenship,Male,3,Customer Service,Customer Service Rep,Abuja, Full-Time,2023-04-30,396400.0,Active,,
184,Gregory Patterson,Male,10,Administration,Office Manager,Lagos,full-time,2023-05-01,268900.0,Active,,
860,Stephanie Blevins,Female,1,Sales ,Sales Manager,port harcourt,CONTRACT,2023-01-10,869900.0,Active,,
858,Eric Holmes,Male,1,Sales,Account Manager,Lagos,Full-Time,2022-07-10,, Active,,
694,Michelle Smith,Female,4, IT,IT Support Officer,Lagos,full-time,2024-09-30,883800.0, Active,,
610,Peter Thompson,Male,4,IT,IT Support Officer,Lagos,Full-Time,13-Jun-2024,763500.0,Active,,
627,Kristy Brown,Female,3,Customer Service,Call Center Agent,Abuja,Full-Time,2025-01-11,321600.0,Active,,
486,Lindsey Short,Female,3,Customer Service,Customer Service Rep,Abuja,Full-Time,2025-11-27,162500.0,Active,,
279,Thomas Bright,Male,6,Marketing ,Digital Marketing Officer,Lagos,FULL-TIME,2023-03-31,443700.0,Active,,
631,Jordan Stokes,Male,2,operations,Operations Manager,Lagos,Full-Time,2022-06-17,716200.0,Active,,
21,Justin Cohen,Male,6,marketing,Brand Manager,Lagos,Full-Time,2025-10-28,831700.0,Active,,
171,Alicia Ryan,Female,4,,Software Developer,LAGOS,Full-Time,2024-04-19,670200.0,Active,,
402,Kathleen Webster,Female,1,Sales,Business Development Officer,Lagos,Full-Time,2024-02-13,202500.0,Active,,
928,Bianca Colon MD,Female,3,Customer Service,Customer Support Lead,Abuja,Full-Time,2022-02-13,532800.0,Active,,
567,Paula Lane,Female,1, Sales,Sales Executive,Lagos, Full-Time,2023-08-21,508200.0, Active,,
177,Paul Wilson,Male,4,IT,Systems Analyst,Lagos,full-time,2023-08-24,349100.0,Active,,
328,Kimberly Levine,Female,2,Operations,Operations Officer,Lagos,Full-Time,2022-12-12,464200.0,Active,,
707,Juan Brown,Male,2,Operations,Warehouse Supervisor,Lagos ,Full-Time,2022-07-04,,Active,,
199,Maria Henry,Female,6,Marketing,Brand Manager,Lagos,Full-Time,2022-10-14,369000.0,Exited,2023-02-27,
471,Lori Ingram,Female,5,Finance,Finance Manager,Abuja,Full-Time,2025-02-28,610100.0,Exited,2025-09-15,Resignation
887,Laura Sharp,Female,3,,Call Center Agent,Abuja,Full-Time,2023-07-02,112600.0,Active,,
695,Jake Williamson,Male,1,SALES,Sales Manager,Ibadan,Full-Time,2022-02-09,239400.0,Active,,
267,Patrick Thornton,Male,1,Sales,Business Development Officer,Lagos,Contract,02-07-2022,401100.0,Active,,
616,Adam Valdez,Male,2, Operations,Logistics Coordinator,Abuja,Full-Time,2025-07-26,441600.0,Active,,
733,Alexander Gomez,Male,5,Finance,Financial Analyst,Abuja,Full-Time,2025-07-21,356300.0,Active,,
493,Troy Thomas,Male,4,IT,Systems Analyst,Lagos,Full-Time,2022-05-09,787900.0,Active,,
131,Matthew Marshall,Male,5,finance,Finance Manager,abuja,Full-Time,16/09/2022,883700.0, Active,,
339,Rachel Young,Female,1,Sales,Sales Manager,Abuja,Contract,2023-11-02,509400.0,Active,,
855,Destiny Miller,Female,5,Finance,Payroll Officer,Lagos,Contract,2024-09-14,662800.0,Exited,2024-12-17,Resignation
490,Sheila Gomez,Female,6,Marketing,Marketing Executive,lagos,Full-Time,2025-07-13,169500.0,Exited,2025-12-01,Termination
573,Reginald Knapp,Male,1,Sales,Sales Manager,Lagos,Full-Time,2022-07-10,887500.0,Exited,2023-12-26,Resignation
607,Cheryl Rodriguez,Female,6,Marketing,Marketing Executive,Lagos,full-time,2025-04-16,414700.0,Active,,
194,Sarah White,Female,6,Marketing,Marketing Executive,Lagos,FULL-TIME,2023-04-08,186800.0,Active,,
141,Nicole Carrillo,Female,1,sales,Business Development Officer,Lagos,Full-Time,2023-04-20,429200.0,Active,,
417,Jessica Mills,Female,2,Operations,Warehouse Supervisor,Lagos,Full-Time,2022-10-02,497400.0,Active,,
661,Jeffery Simpson,Male,6,Marketing,Digital Marketing Officer,Lagos,Full-Time ,2023-12-18,435600.0,Active,,
477,Christina Williams,Female,4,IT,Software Developer,Lagos,Full-Time,2024-01-07,625500.0,Active,,
715,Tonya Matthews,Female,4,IT,Network Engineer,lagos,Full-Time,2022-12-08,614200.0,Exited,2023-06-06,Termination
153,Kimberly Taylor,Female,1,Sales,Sales Executive,Lagos,Full-Time,07/10/2023,625200.0,Active,,
850,Jessica Bowen,Female,10,Administration,Office Manager,Port Harcourt,full-time,2023-04-09,146600.0,Active,,
902,Danielle Smith,Female,6,marketing,Digital Marketing Officer,LAGOS, Full-Time,2024-05-31,308900.0,Active,,
11,Monica Herrera,Female,10,ADMINISTRATION,Admin Officer,Port Harcourt,Part-Time,06/03/2023,185300.0,ACTIVE,,
270,Jonathan Lawrence,Male,1,Sales,Account Manager,KANO,Full-Time,2022-09-26,605400.0,Active,,
97,Dennis Figueroa,Male,2,Operations ,Warehouse Supervisor,Lagos,Full-Time,2023-12-22,251000.0,Active,,
211,Mr. Michael Martinez,Male,2,Operations,Operations Manager,LAGOS,Full-Time,2023-05-03,303100.0,ACTIVE,,
988,Kirk Austin,Male,3,Customer Service,Call Center Agent,Abuja,Contract,2024-03-03,279500.0,Active,,
753,Michelle Gonzales,Female,4,IT,Software Developer,Lagos,Full-Time,2025-10-15,620800.0,Active,,
570,Michael Johnson,,2,OPERATIONS,Operations Manager,Lagos,Full-Time ,2025-07-26,575600.0,active,,
814,Douglas Ryan,Male,4,IT,IT Support Officer,LAGOS,Full-Time,2024-01-12,250200.0,Active,,
776,Christopher Riggs,Male,3,Customer Service,Call Center Agent,Abuja,Contract,2023-06-14,365300.0,Active,,
549,Sarah Jordan,Female,8,Procurement,Procurement Manager,Port Harcourt,Full-Time,18/06/2022,282800.0,Active,,
947,William Moreno,Male,8,Procurement,Buyer,Port Harcourt,Full-Time,2024-04-30,379400.0,Active,,
533,Regina Cohen,Female,3, Customer Service,Call Center Agent,Abuja,FULL-TIME,2022-05-26,331800.0,Active,,
937,Stephen Johnson,Male,3,Customer Service,Call Center Agent,Abuja,Full-Time,2024-04-19,353300.0,Active,,
333,Kristy Jones,Female,10,Administration,Office Manager,Port Harcourt,Full-Time,03/11/2025,440700.0,Active,,
76,Brooke Yu,Female,8,Procurement,Buyer,PORT HARCOURT,Full-Time,2023-09-08,135700.0,Active,,
713,Tammy Lam,Female,3,Customer Service,Call Center Agent, Abuja,FULL-TIME,2023-12-03,236000.0,Exited,17-Mar-2025,Abscondment
78,David Wilson,Male,10,Administration,Office Manager,Port Harcourt,PART-TIME,2024-02-16,255400.0,Active,,
264,Joshua Gibson,Male,8,Procurement,Procurement Manager,port harcourt,Full-Time,2025-09-21,482700.0,Exited,2025-12-12,Termination
997,Allison Jackson,Female,6,Marketing,Digital Marketing Officer,PORT HARCOURT,Full-Time,2024-06-26,444800.0,Active,,
150,Marcia Cannon,Female,4,IT,Systems Analyst,Lagos,contract,2025-04-13,566200.0,Active,,
936,Cindy Lopez,Female,1,Sales,Sales Manager,Lagos,full-time,15-Oct-2024,724100.0,Active,,
515,Patricia Morrow,Female,3,Customer Service,Call Center Agent,Lagos,FULL-TIME,2022-10-05,210800.0,Active,,
944,Thomas Shaw,Male,2,Operations,Logistics Coordinator,Lagos,Full-Time ,2022-05-25,497300.0,Active,,
470,Rachel Cooper,Female,2,Operations,Operations Manager,Lagos,Full-Time,2023-07-29,423400.0,Active,,
565,Nicholas Watts,Male,1,Sales ,Sales Manager,Lagos,Full-Time,11-22-2024,315100.0,Active,,
775,Samuel Wong,Male,3,customer service,Customer Service Rep,abuja,Full-Time,2022-12-31,251800.0,Active,,
462,Taylor Carlson,Male,5,Finance,Accountant,Abuja,Full-Time,2023-07-04,551200.0,Active,,
254,Susan Murray MD,Female,6,Marketing,Digital Marketing Officer,Lagos,Contract,22/12/2023,566500.0,Active,,
772,Daniel Webb,Male,2,operations,Operations Officer,Lagos,Full-Time,2025-07-13,163600.0,Active,,
846,Nicholas Garcia,Male,3,Customer Service ,Call Center Agent,Abuja,Full-Time,2022-03-15,264000.0,Active,,
370,Christopher Park,Male,5,Finance,Accountant,Abuja,Full-Time,2024-12-23,541400.0,Active,,
322,Michael Paul,,2,Operations,Operations Manager,Lagos,Contract,2024-07-10,753400.0,Active,,
696,Luis Webb,Male,6,marketing,Marketing Executive,Lagos,Contract,2025-04-22,276000.0,Active,,
152,Dustin Nelson,Male,4,IT,IT Support Officer,Lagos,full-time,21-Nov-2025,830800.0,Active,,
953,Renee Wolfe,Female,3,Customer Service,Customer Support Lead,Ibadan,Contract,2024-03-24,414500.0,Exited,2024-06-27,Termination
303,Jeremiah Riley,Male,4,IT,Systems Analyst,Lagos, Full-Time,2022-06-13,472500.0,Active,,
191,Sarah Rivas,Female,1, Sales,Business Development Officer,lagos,Full-Time ,2022-09-28,210300.0,Active,,
587,Dwayne Klein,Male,6,Marketing,Brand Manager,Lagos, Full-Time,2022-06-03,321800.0,Exited,2022-12-12,Resignation
349,Denise Schultz,Female,1,Sales,Sales Executive,Lagos,FULL-TIME,10-08-2022,529100.0,Active,,
244,Robin Pierce,Female,6,marketing,Digital Marketing Officer,Lagos,Full-Time,2022-02-12,253200.0,Active,,
794,Matthew Cooke,Male,5,Finance,Accountant,Abuja,Full-Time,2025-08-05,574700.0,Active,,
88,Logan Archer,Male,6,marketing,Marketing Executive,Lagos,part-time,2025-11-26,302100.0,Active,,
752,Krista Benton,Female,8,Procurement,Procurement Officer,Port Harcourt,Full-Time,2022-03-08,248000.0,Active,,
656,Monique Flores,Female,1,Sales,Sales Manager,Lagos,FULL-TIME,2024-12-09,534800.0,Active,,
913,Emily Owen,Female,6,Marketing,Brand Manager,Lagos,Full-Time,2023-11-08,472400.0,Exited,2024-06-04,Resignation
779,Cody Davidson,Male,4,,Systems Analyst,Lagos,Full-Time,2023-08-17,874800.0,Active,,
419,Gina Harper,Female,1,sales,Sales Executive,Lagos,Full-Time,2023-01-26,479400.0,Exited,16-Apr-2024,Resignation
289,Steven Byrd,Male,3,Customer Service,Call Center Agent,Abuja ,Full-Time,2025-09-22,385100.0,Active,,
649,Brian Pacheco,Male,5,finance,Payroll Officer,Port Harcourt,Full-Time,2025-11-15,215500.0,Active,,
167,Brandy Murray,Female,8,Procurement,Procurement Officer, Ibadan,Part-Time,2022-03-31,499900.0,Active,,
596,Sherry Woods,Female,1,Sales,Account Manager,Kano,Full-Time,2023-10-21,770000.0,Active,,
941,Kelly Mccoy,Female,5,FINANCE,Financial Analyst,Abuja,Part-Time,2025-05-25,282200.0,Active,,
156,Christine Fisher,Female,2,Operations,Warehouse Supervisor,Lagos ,Full-Time,21-Feb-2023,171900.0,Active,,
357,Brittany Leblanc,Female,6,Marketing,Marketing Executive,Lagos,Full-Time,2023-05-12,186500.0,Exited,2025-06-27,Resignation
382,Andrew Foster,Male,3,Customer Service,Customer Service Rep,Abuja,Full-Time,2025-08-01,340500.0,Active,,
280,Jessica Garcia,Female,2,Operations,Operations Officer, Lagos,Full-Time,2024-03-22,239700.0,Active,,
127,Cameron Fisher,Male,2,Operations,Operations Officer, Lagos,Part-Time,2023-10-09,299600.0,Exited,2025-06-08,Resignation
708,Christopher Porter,Male,4,IT,Software Developer, Abuja,Contract,2024-07-24,799000.0,Active,,
778,Tyler Hall,Male,2, Operations,Operations Officer,lagos,Full-Time,2025-06-20,156200.0,Exited,2025-08-30,Resignation
23,Emily Adams,Female,7,human resources,HR Officer,Port Harcourt,Full-Time,2024-10-22,438900.0,Active,,
617,Antonio Wilson,Male,10,Administration ,Executive Assistant,PORT HARCOURT,Contract,2023-11-19,279900.0,Active,,
666,Thomas Hart,Male,2, Operations,Operations Officer,lagos,Full-Time,2025-05-30,506500.0,Active,,
283,Elaine Brooks,Female,8,Procurement,Buyer,Port Harcourt,Full-Time,2025-12-15,161600.0,Active,,
904,Sherry Tapia,Female,3,CUSTOMER SERVICE,Customer Support Lead,Abuja,Full-Time,2025-08-15,347400.0, Active,,
472,Gary Williams,Male,3,Customer Service,Call Center Agent,abuja,Full-Time,2022-02-25,131200.0,Active,,
739,Jeffrey Fisher,Male,1,SALES,Sales Executive,Lagos,Full-Time,2024-06-05,620900.0,Active,,
368,Dr. Louis Day,Male,7, Human Resources,HR Manager,Port Harcourt,Part-Time,2024-09-08,487300.0,Exited,2025-08-09,Resignation
26,Jimmy Baker,Male,2,Operations,Logistics Coordinator,LAGOS,Full-Time,08-18-2022,267500.0,Active,,
197,Tiffany Miller,Female,2,Operations,Logistics Coordinator,Lagos,Full-Time,2023-04-24,338700.0,Active,,
65,Jessica Callahan,Female,1,Sales,Sales Manager,Abuja ,Full-Time,2022-11-29,213500.0,Active,,
16,Diana Reid,Female,6,Marketing,Brand Manager,lagos,Contract,2023-06-27,773700.0,Exited,2025-09-26,Termination
467,Katie Mcneil,Female,5,Finance,Payroll Officer, Abuja,part-time,26-Aug-2025,614500.0,Active,,
298,Sue Mitchell,Female,1,Sales,Account Manager,Lagos,Full-Time,2025-08-17,840000.0,exited,2025-11-30,Abscondment
884,Laura Jones,Female,1,Sales ,Business Development Officer,Ibadan,Full-Time,2025-06-10,509200.0,active,,
622,Paul Obrien,Male,1, Sales,Sales Manager,Lagos ,Full-Time,2022-03-10,792200.0,Active,,
337,Carlos King,Male,1,Sales,Account Manager,Lagos,Full-Time,2022-09-08,411100.0,Active,,
821,Michael Burns,Male,4,IT,IT Support Officer, Lagos,Full-Time,08-23-2024,393300.0,Active,,
27,Kristina Baker,Female,2,Operations,Operations Manager,Lagos,Full-Time,2025-03-07,562000.0,Active,,
589,Dale Ryan,Male,1,Sales,Sales Executive,Lagos,Full-Time,2022-12-11,,Active,,
44,Amy Humphrey,Female,2,Operations,Warehouse Supervisor,Lagos,Full-Time,2025-11-27,263400.0,ACTIVE,,
498,Kenneth Moreno,Male,8,Procurement,Procurement Manager,Port Harcourt,Full-Time,02-04-2024,231600.0,Active,,
793,Cody Reid,Male,4,IT,Systems Analyst,Lagos,Contract,2024-05-27,213400.0,Exited,2025-06-11,Resignation
516,Valerie Day,Female,5,Finance,Financial Analyst,Abuja,Full-Time,2025-12-07,708500.0,Active,,
959,Aaron Hardin,Male,2,operations,Warehouse Supervisor,Lagos,Full-Time,2025-11-13,248400.0,Active,,
562,Joseph Erickson,Male,7,Human Resources,HR Officer,ABUJA,Full-Time,2025-09-04,509700.0,Active,,
918,Vincent Clark,Male,7,Human Resources,HR Manager,Abuja,full-time,02-Oct-2023,369900.0,ACTIVE,,
455,Donna Gallegos,Female,2,Operations,Operations Manager,lagos,Full-Time,18-Jun-2022,752700.0,Active,,
388,Shannon Williams,Female,8,Procurement,Buyer, Port Harcourt,Full-Time,2023-08-28,208800.0,Active,,
72,Zachary Peters,Male,8,Procurement,Procurement Officer,port harcourt,Full-Time,2023-12-09,424100.0,Active,,
543,Erik Hines,Male,5,,Accountant,Abuja,Contract,2023-08-29,316300.0,Active,,
457,Aaron Miller,Male,8,Procurement,Procurement Officer,Ibadan,Full-Time,2024-01-08,386300.0,Active,,
634,Jennifer Velasquez,Female,1,Sales,Sales Manager,lagos,Full-Time,2023-06-24,844500.0,Active,,
432,Chad Jones,Male,5, Finance,Financial Analyst,Abuja,Contract ,2022-06-02,282400.0,Active,,
628,Kathy Armstrong,Female,6,Marketing,Digital Marketing Officer,LAGOS,FULL-TIME,04-12-2022,424600.0,Active,,
654,Daniel Shields,Male,8,Procurement,Procurement Manager,Port Harcourt,PART-TIME,13-Apr-2024,633000.0,Active,,
729,Patrick Stewart,Male,1,Sales,Sales Executive,Lagos,Full-Time,21/06/2025,403700.0,Active,,
265,Chelsea Terry,Female,1,SALES,Business Development Officer,Lagos,Full-Time,2025-12-22,239000.0,Active,,
210,Joseph Hill,Male,2,Operations,Logistics Coordinator,Lagos,full-time,2022-08-14,202700.0,Active,,
317,Suzanne Walker,Female,5,Finance,Finance Manager,Abuja,Part-Time,2024-01-11,451200.0,Active,,
897,Ryan Murphy,Male,5,Finance,Payroll Officer,Abuja,Full-Time,2025-07-26,289200.0,Active,,
